Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
M,225689,MAPK15,GO:0051972,biological_process,regulation of telomerase activity,,2,52,0,10265,2.6880447435006655e-05,2.8461650225301164e-05,10.466952982960345,5,3,1,0
M,53615,MBD3,GO:0016581,cellular_component,NuRD complex,,2,3,16,10298,2.8651055703724057e-05,2.8651055703724057e-05,10.460320267184883,3,1,1,1
G,54815,GATAD2A,GO:0016581,cellular_component,NuRD complex,,2,3,16,10298,2.8651055703724057e-05,2.8651055703724057e-05,10.460320267184883,3,1,1,1
M,9219,MTA2,GO:0016581,cellular_component,NuRD complex,,2,3,16,10298,2.8651055703724057e-05,2.8651055703724057e-05,10.460320267184883,3,1,1,2
M,9112,MTA1,GO:0016581,cellular_component,NuRD complex,,2,3,16,10298,2.8651055703724057e-05,2.8651055703724057e-05,10.460320267184883,3,1,1,1
N,2649,NR6A1,GO:0005488,molecular_function,binding,,12,24,857,9426,2.207097489881856e-05,2.869226736846413e-05,10.458882901171632,1,52,0,0
T,8626,TP63,GO:0060417,cellular_component,yolk,,6,6,606,9701,2.884058676634476e-05,2.884058676634476e-05,10.45372690018082,2,1,0,0
M,4131,MAP1B,GO:0005874,cellular_component,microtubule,,2,0,57,10260,3.214007376720644e-05,3.214007376720644e-05,10.34540690247377,6,7,1,1
D,79659,DYNC2H1,GO:0005874,cellular_component,microtubule,,2,0,57,10260,3.214007376720644e-05,3.214007376720644e-05,10.34540690247377,6,7,1,1
P,5116,PCNT,GO:0005874,cellular_component,microtubule,,2,0,57,10260,3.214007376720644e-05,3.214007376720644e-05,10.34540690247377,6,7,1,0
D,1674,DES,GO:0016020,cellular_component,membrane,,5,8,312,9994,2.7851286916526766e-05,3.2493168069281225e-05,10.33448070397937,2,16,0,0
Y,8531,YBX3,GO:0005737,cellular_component,cytoplasm,,4,6,209,10100,3.3621729140773735e-05,3.3621729140773735e-05,10.300337999397584,2,5,0,1
E,2100,ESR2,GO:0016020,cellular_component,membrane,,10,57,307,9945,3.404086189525289e-05,3.404086189525289e-05,10.28794893450759,2,16,0,0
A,421,ARVCF,GO:0007155,biological_process,cell adhesion,,2,0,59,10258,3.4375414959131166e-05,3.4375414959131166e-05,10.278168930512038,2,7,0,1
C,11200,CHEK2,GO:0016310,biological_process,phosphorylation,,6,13,359,9941,3.4488918592879055e-05,3.4488918592879055e-05,10.2748724857292,5,8,0,0
M,5604,MAP2K1,GO:0016310,biological_process,phosphorylation,,6,13,359,9941,3.4488918592879055e-05,3.4488918592879055e-05,10.2748724857292,5,8,0,0
K,9371,KIF3B,GO:0005819,cellular_component,spindle,,3,5,88,10223,3.598718611615672e-05,3.598718611615672e-05,10.232347624088144,5,2,1,0
T,7157,TP53,GO:0032259,biological_process,methylation,,10,400,731,9178,3.3147476389950125e-05,3.6043857822081686e-05,10.230774088164747,2,1,0,0
P,5443,POMC,GO:0046903,biological_process,secretion,,3,6,77,10233,3.6449118311322066e-05,3.6449118311322066e-05,10.219593288791957,4,10,1,0
E,2146,EZH2,GO:0032259,biological_process,methylation,,10,21,731,9557,3.799300858423187e-05,3.799300858423187e-05,10.178108399790613,2,1,1,0
A,472,ATM,GO:0006281,biological_process,DNA repair,,5,27,119,10168,3.588408304375356e-05,3.914627241136752e-05,10.148205353052397,5,15,1,0
T,7258,TSPY1,GO:0006334,biological_process,nucleosome assembly,,3,156,2,10158,3.509645397624032e-05,3.935056960972399e-05,10.143000107736151,6,2,1,0
V,7422,VEGFA,GO:0043542,biological_process,endothelial cell migration,,3,127,3,10186,3.8010831370878794e-05,4.031451812062903e-05,10.118798902754262,6,3,1,0
M,8379,MAD1L1,GO:0000278,biological_process,mitotic cell cycle,,2,23,2,10292,3.3711460136122296e-05,4.080860963846383e-05,10.106617478265278,3,5,1,0
T,7157,TP53,GO:0040007,biological_process,growth,,20,390,1072,8837,3.7457502239286154e-05,4.112980638039264e-05,10.09877748323624,1,10,1,0
M,84557,MAP1LC3A,GO:0005874,cellular_component,microtubule,,3,8,56,10252,2.8358796323380194e-05,4.253819448507029e-05,10.065108191851005,6,7,1,0
C,81037,CLPTM1L,GO:0005694,cellular_component,chromosome,,6,14,349,9950,4.0906810282410725e-05,4.675064032275512e-05,9.970682605579952,5,6,0,0
E,1950,EGF,GO:0023052,biological_process,signaling,,11,15,1127,9166,4.4934741048729434e-05,4.8679302802790226e-05,9.930256611993725,1,6,0,0
H,3065,HDAC1,GO:0016575,biological_process,histone deacetylation,,2,20,3,10294,4.322391489504128e-05,4.898710354771345e-05,9.923953487398785,7,3,1,1
A,8289,ARID1A,GO:0023052,biological_process,signaling,,12,18,1126,9163,3.965456197826066e-05,4.956820247282583e-05,9.912161008989413,1,6,0,0
P,9373,PLAA,GO:0060417,cellular_component,yolk,,6,7,606,9700,5.088039458444335e-05,5.088039458444335e-05,9.886032883765086,2,1,0,0
W,7490,WT1,GO:0007530,biological_process,sex determination,,3,24,25,10267,5.010514457834086e-05,5.274225745088512e-05,9.850093574563342,3,7,1,1
N,79923,NANOG,GO:0007281,biological_process,germ cell development,,7,107,81,10124,5.068343195471493e-05,5.366481030499228e-05,9.832753072836395,3,3,0,0
G,4616,GADD45B,GO:0023052,biological_process,signaling,,11,15,1127,9166,4.4934741048729434e-05,5.392168925847532e-05,9.827977762873306,1,6,0,0
M,220972,MARCHF8,GO:0040007,biological_process,growth,,23,68,1069,9159,5.240843095928389e-05,5.4687058392296234e-05,9.813883468991342,1,10,0,0
A,60489,APOBEC3G,GO:0004126,molecular_function,cytidine deaminase activity,,2,37,1,10279,4.165783878266472e-05,5.727952832616399e-05,9.767567269875048,4,1,1,1
H,3172,HNF4A,GO:0005488,molecular_function,binding,,7,7,862,9443,5.936569042449233e-05,5.936569042449232e-05,9.731794100753408,1,52,0,0
Y,4904,YBX1,GO:0005488,molecular_function,binding,,7,7,862,9443,5.936569042449233e-05,5.936569042449233e-05,9.731794100753408,1,52,0,0
Y,51087,YBX2,GO:0005488,molecular_function,binding,,8,10,861,9440,4.9866074345715375e-05,5.983928921485845e-05,9.72384810246254,1,52,0,0
T,7022,TFAP2C,GO:0030154,biological_process,cell differentiation,,6,54,111,10148,5.677890906298926e-05,5.993329289982199e-05,9.722278399236549,3,81,0,0
R,5928,RBBP4,GO:0016581,cellular_component,NuRD complex,,2,5,16,10296,6.0042893150723016e-05,6.0042893150723016e-05,9.720451365305957,3,1,1,1
M,56339,METTL3,GO:0006412,biological_process,translation,,5,51,69,10194,4.752754191765441e-05,6.110683960841282e-05,9.70288675683379,5,4,0,0
K,4254,KITLG,GO:0008219,biological_process,cell death,,9,140,110,10060,5.371569687412349e-05,6.117621032886286e-05,9.701752164133863,2,4,0,0
T,732253,TDRG1,GO:0007155,biological_process,cell adhesion,,6,110,55,10148,5.946733185225453e-05,6.371499841312985e-05,9.661090569205786,2,7,0,0
E,2100,ESR2,GO:0032259,biological_process,methylation,,15,52,726,9526,6.16536888120169e-05,6.473637325261775e-05,9.645187331229716,2,1,0,0
G,2796,GNRH1,GO:0007283,biological_process,spermatogenesis,,5,8,361,9945,5.555765725234647e-05,6.481726679440421e-05,9.643938527224364,3,1,0,0
C,975,CD81,GO:0048870,biological_process,cell motility,,2,9,10,10298,6.779178185960924e-05,6.779178185960924e-05,9.59906958187482,2,12,1,0
W,91833,WDR20,GO:0006306,biological_process,DNA methylation,,5,14,232,10068,5.474473349472549e-05,6.843091686840686e-05,9.589685834457349,4,4,0,0
I,3547,IGSF1,GO:0016020,cellular_component,membrane,,4,4,313,9998,5.548276387083539e-05,6.935345483854424e-05,9.576294595017544,2,16,0,1
H,3082,HGF,GO:0016310,biological_process,phosphorylation,,13,89,352,9865,5.925783221475481e-05,6.956354216514695e-05,9.573269947331525,5,8,0,0
G,2852,GPER1,GO:0005783,cellular_component,endoplasmic reticulum,,4,124,14,10177,6.040706598199967e-05,7.106713644941137e-05,9.551885543911164,5,5,1,2
I,3552,IL1A,GO:0040007,biological_process,growth,,5,1,1087,9226,7.20431436671131e-05,7.20431436671131e-05,9.538245400808604,1,10,0,0
C,1437,CSF2,GO:0040007,biological_process,growth,,5,1,1087,9226,7.20431436671131e-05,7.20431436671131e-05,9.538245400808604,1,10,0,0
D,1761,DMRT1,GO:0007530,biological_process,sex determination,,4,76,24,10215,5.9529194990608186e-05,7.275790498852111e-05,9.528372998179673,3,7,1,0
C,841,CASP8,GO:0032259,biological_process,methylation,,9,18,732,9560,6.975250095468636e-05,7.639559628370411e-05,9.479585503718717,2,1,0,0
F,2332,FMR1,GO:0016310,biological_process,phosphorylation,,8,33,357,9921,7.789673967906148e-05,7.789673967906148e-05,9.460126458607045,5,8,0,0
F,2332,FMR1,GO:0007283,biological_process,spermatogenesis,,8,33,358,9920,7.940702377047575e-05,8.35863408110271e-05,9.389630438650704,3,1,0,0
E,30816,ERVW-1,GO:0070988,biological_process,demethylation,,5,55,69,10190,6.645790642093523e-05,8.54458796840596e-05,9.367627368593222,2,3,0,0
M,406977,MIR199A2,GO:0006306,biological_process,DNA methylation,,5,15,232,10067,7.163390246208898e-05,8.596068295450677e-05,9.361620541194691,4,4,0,0
G,2931,GSK3A,GO:0023052,biological_process,signaling,,5,1,1133,9180,8.822239248103993e-05,8.822239248103992e-05,9.335649744169377,1,6,0,0
B,701,BUB1B,GO:0051301,biological_process,cell division,,3,22,33,10261,8.508645397700218e-05,9.163156582138695e-05,9.297734740609892,2,18,1,0
T,6997,TDGF1,GO:0032259,biological_process,methylation,,10,24,731,9554,9.220525504379301e-05,9.220525504379301e-05,9.29149343288936,2,1,0,0
M,4085,MAD2L1,GO:0005874,cellular_component,microtubule,,5,74,54,10186,8.386024748793873e-05,9.284527400450359e-05,9.284576170712413,6,7,0,0
P,639,PRDM1,GO:0007281,biological_process,germ cell development,,4,24,84,10207,8.647155811249173e-05,9.312321642883725e-05,9.281587033889977,3,3,1,0
K,3815,KIT,GO:0016020,cellular_component,membrane,,14,125,303,9877,9.198928806730234e-05,9.42890202689849e-05,9.269145809154894,2,16,0,0
C,999,CDH1,GO:0005912,cellular_component,adherens junction,,2,96,0,10221,8.928215699412014e-05,9.565945392227158e-05,9.254716028255789,5,2,1,3
Z,7756,ZNF207,GO:0005874,cellular_component,microtubule,,2,1,57,10259,9.606508236557554e-05,9.606508236557555e-05,9.250484654886758,6,7,1,0
F,2530,FUT8,GO:0008417,molecular_function,fucosyltransferase activity,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,5,5,1,0
A,136991,ASZ1,GO:0043046,biological_process,DNA methylation involved in gamete generation,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,1,1,0
P,5533,PPP3CC,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
S,6616,SNAP25,GO:0006887,biological_process,exocytosis,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,4,1,1
C,11151,CORO1A,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
D,9229,DLGAP1,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,1
A,87,ACTN1,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,1
E,2047,EPHB1,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
S,6511,SLC1A6,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
R,8737,RIPK1,GO:0097342,cellular_component,ripoptosome,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,1,1,1
C,814,CAMK4,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
R,5864,RAB3A,GO:0006887,biological_process,exocytosis,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,4,1,1
N,4897,NRCAM,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
T,6903,TBCC,GO:0015631,molecular_function,tubulin binding,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,4,1,0
P,5063,PAK3,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
E,1948,EFNB2,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
E,2043,EPHA4,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
P,9463,PICK1,GO:0043046,biological_process,DNA methylation involved in gamete generation,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,1,1,1
S,6506,SLC1A2,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
P,5336,PLCG2,GO:0050852,biological_process,T cell receptor signaling pathway,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,6,1,1,0
S,9126,SMC3,GO:0008278,cellular_component,cohesin complex,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,2,3,1,1
G,79977,GRHL2,GO:0003382,biological_process,epithelial cell morphogenesis,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,5,3,1,1
A,100,ADA,GO:0050852,biological_process,T cell receptor signaling pathway,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,6,1,1,0
P,5428,POLG,GO:0002020,molecular_function,protease binding,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,2,1,1
S,10274,STAG1,GO:0008278,cellular_component,cohesin complex,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,2,3,1,2
P,8864,PER2,GO:0007623,biological_process,circadian rhythm,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,2,7,1,1
M,84944,MAEL,GO:0043046,biological_process,DNA methylation involved in gamete generation,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,1,1,0
C,1553,CYP2A13,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,20,1,1
C,1576,CYP3A4,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,20,1,1
S,6528,SLC5A5,GO:0015705,biological_process,iodide transport,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,7,1,1,1
P,27339,PRPF19,GO:0000974,cellular_component,Prp19 complex,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,2,1,1,1
P,5146,PDE6C,GO:0007602,biological_process,phototransduction,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,5,1,0
P,5145,PDE6A,GO:0007602,biological_process,phototransduction,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,5,1,0
S,6279,S100A8,GO:0030593,biological_process,neutrophil chemotaxis,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,5,1,1,1
C,1551,CYP3A7,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,20,1,1
P,5336,PLCG2,GO:0050853,biological_process,B cell receptor signaling pathway,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,6,1,1,1
P,5158,PDE6B,GO:0007602,biological_process,phototransduction,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,3,5,1,0
P,5590,PRKCZ,GO:0098978,cellular_component,glutamatergic synapse,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,1,1,0
C,64816,CYP3A43,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,20,1,1
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,1,0,0,10318,9.69086151761642e-05,9.69086151761642e-05,9.241742135112876,4,2,1,0
E,9852,EPM2AIP1,GO:0005978,biological_process,glycogen biosynthetic process,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,7,1,1,0
R,200916,RPL22L1,GO:0002181,biological_process,cytoplasmic translation,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,6,1,1,1
S,60682,SMAP1,GO:0043547,biological_process,positive regulation of GTPase activity,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,6,2,1,0
D,55661,DDX27,GO:0006364,biological_process,rRNA processing,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,8,11,0,1
E,9852,EPM2AIP1,GO:0045725,biological_process,positive regulation of glycogen biosynthetic process,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,7,1,0,1
S,57477,SHROOM4,GO:0007015,biological_process,actin filament organization,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,5,12,1,1
S,60682,SMAP1,GO:2000369,biological_process,regulation of clathrin-dependent endocytosis,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,7,2,0,1
S,57477,SHROOM4,GO:0030036,biological_process,actin cytoskeleton organization,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,3,11,0,1
N,378884,NHLRC1,GO:0034976,biological_process,response to endoplasmic reticulum stress,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,4,9,1,0
N,378884,NHLRC1,GO:0045859,biological_process,regulation of protein kinase activity,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,6,8,1,0
N,378884,NHLRC1,GO:0005978,biological_process,glycogen biosynthetic process,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,7,1,1,0
N,378884,NHLRC1,GO:1903076,biological_process,regulation of protein localization to plasma membrane,,1,0,0,10318,9.69086151761642e-05,9.690861517616422e-05,9.241742135112876,7,5,1,0
C,891,CCNB1,GO:0007049,biological_process,cell cycle,,5,8,407,9899,9.770555907770823e-05,9.770555907770823e-05,9.233552101069478,2,2,1,0
T,7258,TSPY1,GO:0051320,biological_process,S phase,,5,154,25,10135,8.511433101476715e-05,9.841344523582452e-05,9.226333124664814,3,2,0,0
P,55124,PIWIL2,GO:0007283,biological_process,spermatogenesis,,8,34,358,9919,9.509850259152404e-05,0.00010143840276429231,9.19605881301947,3,1,0,0
A,174,AFP,GO:0040007,biological_process,growth,,11,266,1081,8961,9.397946297496298e-05,0.00010149782001296001,9.19547323741791,1,10,0,0
C,26038,CHD5,GO:0006338,biological_process,chromatin remodeling,,3,54,13,10249,8.504389092711273e-05,0.00010823767936177985,9.13118101407862,5,6,1,0
C,7852,CXCR4,GO:0023052,biological_process,signaling,,6,3,1132,9178,0.00011110980078427449,0.00011110980078427449,9.104991649329424,1,6,0,0
T,85378,TUBGCP6,GO:0005813,cellular_component,centrosome,,2,3,29,10285,8.68573163113503e-05,0.00011167369240030751,9.09992939976883,3,1,1,1
A,55729,ATF7IP,GO:0005694,cellular_component,chromosome,,6,17,349,9947,9.760766072585043e-05,0.00011387560418015884,9.08040389675468,5,6,0,0
T,7015,TERT,GO:1990904,cellular_component,ribonucleoprotein complex,,2,103,0,10214,0.00010256271348367317,0.00011499455754230021,9.07062575644005,2,22,1,0
S,53340,SPA17,GO:0009566,biological_process,fertilization,,2,9,13,10295,0.00010766250566488335,0.00011663438113695696,9.056466463558396,2,3,1,0
R,5889,RAD51C,GO:0006281,biological_process,DNA repair,,5,35,119,10160,0.00010858469670204327,0.00011693736567912352,9.053872102585903,5,15,1,1
H,3082,HGF,GO:0060326,biological_process,cell chemotaxis,,2,100,0,10217,9.675834013816801e-05,0.00011874887198775165,9.038499614145152,4,14,1,1
F,2305,FOXM1,GO:0010467,biological_process,gene expression,,6,14,416,9883,0.00010729669575042315,0.00012070878271922605,9.022129667642853,4,4,0,0
T,5987,TRIM27,GO:0005829,cellular_component,cytosol,,2,7,16,10294,0.00010271801201226339,0.00012326161441471607,9.001201514879117,2,1,0,1
