Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
B,83990,BRIP1,GO:0006281,biological_process,DNA repair,,15,26,1830,242065,7.565657162498289e-22,7.565657162498289e-22,48.633252833598085,5,15,1,0
T,7046,TGFBR1,GO:0016301,molecular_function,kinase activity,,27,391,1150,242368,8.190357629909758e-22,8.190357629909758e-22,48.55391448230174,4,133,1,0
L,3916,LAMP1,GO:0005765,cellular_component,lysosomal membrane,,10,137,55,243734,8.040347472829816e-22,8.201154422286412e-22,48.55259711830216,7,5,0,1
S,6513,SLC2A1,GO:0010467,biological_process,gene expression,,51,248,7976,235661,8.125652929910487e-22,8.252616256940338e-22,48.54634177374161,4,4,0,0
R,5967,REG1A,GO:0031099,biological_process,regeneration,,13,89,341,243493,8.443177206695569e-22,8.443177206695569e-22,48.52351336180832,3,6,1,0
R,9711,RUBCN,GO:0097352,biological_process,autophagosome maturation,,7,25,24,243880,8.661297357414484e-22,8.661297357414484e-22,48.49800752419011,6,1,1,0
A,6790,AURKA,GO:0023052,biological_process,signaling,,26,539,44310,199061,8.25359924561458e-22,8.769449198465492e-22,48.485598046649315,1,6,0,0
M,5594,MAPK1,GO:0051179,biological_process,localization,,53,7586,4884,231413,8.821332236408015e-22,9.223965657986804e-22,48.435066986024225,1,10,0,0
S,6487,ST3GAL3,GO:0098743,biological_process,cell aggregation,,8,45,39,243844,8.907159852521304e-22,9.402002066550266e-22,48.41594939346808,2,2,0,0
L,10894,LYVE1,GO:0001946,biological_process,lymphangiogenesis,,10,19,354,243553,9.43973056427584e-22,9.43973056427584e-22,48.41194460803886,3,1,0,0
R,55177,RMDN3,GO:0005874,cellular_component,microtubule,,8,0,571,243357,9.59793385172163e-22,9.59793385172163e-22,48.39532419433817,6,7,1,0
R,11186,RASSF1,GO:0023052,biological_process,signaling,,12,403,44324,199197,9.773360989364544e-22,1.0348264576974224e-21,48.320053213938735,1,6,0,0
R,5888,RAD51,GO:0040007,biological_process,growth,,13,395,46119,197409,1.019988829898015e-21,1.0582384110191906e-21,48.297681303596406,1,10,0,0
C,966,CD59,GO:0006956,biological_process,complement activation,,8,63,28,243837,1.0288471981832596e-21,1.068418244267231e-21,48.288107674515466,3,4,1,0
F,2150,F2RL1,GO:0048870,biological_process,cell motility,,28,326,1535,242047,1.0751302349250058e-21,1.0751302349250058e-21,48.2818451498658,2,12,1,0
C,1387,CREBBP,GO:0016573,biological_process,histone acetylation,,14,200,221,243501,1.059194576085887e-21,1.0795637025490772e-21,48.2777299724816,7,4,0,1
F,3992,FADS1,GO:0016049,biological_process,cell growth,,27,51,7290,236568,1.0953159099211928e-21,1.0953159099211928e-21,48.26324412900412,2,6,0,0
S,9353,SLIT2,GO:0036135,biological_process,Schwann cell migration,,7,73,7,243849,1.0672500694080894e-21,1.1040517959394028e-21,48.25530008950883,5,2,0,0
P,5105,PCK1,GO:0006094,biological_process,gluconeogenesis,,9,33,121,243773,1.1479547578993268e-21,1.147954757899327e-21,48.21630506524952,6,1,0,1
C,1525,CXADR,GO:0009606,biological_process,tropism,,9,58,71,243798,1.1589375422653083e-21,1.1589375422653083e-21,48.20678327930048,3,5,0,0
M,406947,MIR155,GO:0098754,biological_process,detoxification,,13,160,198,243565,1.1604657901653913e-21,1.1604657901653913e-21,48.205465485107574,1,7,0,0
S,6711,SPTBN1,GO:0008091,cellular_component,spectrin,,6,4,29,243897,1.1644139699855078e-21,1.1644139699855078e-21,48.20206902247472,2,1,1,0
S,6750,SST,GO:0032259,biological_process,methylation,,59,518,5421,237938,1.1791847824439566e-21,1.1933918280155707e-21,48.17748742444166,2,1,0,0
H,3280,HES1,GO:0007219,biological_process,Notch signaling pathway,,12,157,137,243630,1.1991510276582659e-21,1.1991510276582659e-21,48.172673123412366,4,8,1,1
S,6853,SYN1,GO:0007586,biological_process,digestion,,8,2,365,243561,1.2437922965643659e-21,1.2437922965643659e-21,48.1361219366746,2,3,0,0
R,5973,RENBP,GO:0042696,biological_process,menarche,,6,13,11,243906,1.1469584570101579e-21,1.2616543027111737e-21,48.1218631544022,3,1,0,0
T,7226,TRPM2,GO:0008219,biological_process,cell death,,30,98,5602,238206,1.2624400560186449e-21,1.2624400560186449e-21,48.12124055221608,2,4,0,0
I,3702,ITK,GO:0010467,biological_process,gene expression,,52,262,7975,235647,1.2980419320995997e-21,1.2980419320995997e-21,48.09343002995338,4,4,0,0
M,4221,MEN1,GO:0023052,biological_process,signaling,,68,866,44268,198734,1.2750895271000514e-21,1.3190581314828118e-21,48.077369007720634,1,6,0,0
C,10664,CTCF,GO:0005488,molecular_function,binding,,27,10,20491,223408,1.3793535829693107e-21,1.3793535829693107e-21,48.03267198158608,1,52,0,0
M,4582,MUC1,GO:0051179,biological_process,localization,,101,1569,4836,237430,1.360665122099522e-21,1.4038608402614115e-21,48.01506076880664,1,10,0,0
S,6839,SUV39H1,GO:0000792,cellular_component,heterochromatin,,9,33,124,243770,1.4183268322279793e-21,1.4183268322279793e-21,48.004809063151285,3,9,1,1
L,3958,LGALS3,GO:0030246,molecular_function,carbohydrate binding,,10,741,7,243178,1.374217158806167e-21,1.4333232731634215e-21,47.994291237591376,2,4,1,0
Z,6935,ZEB1,GO:0043697,biological_process,cell dedifferentiation,,11,770,14,243141,1.4453285106191536e-21,1.485476524803019e-21,47.95855133997192,3,2,0,0
A,545,ATR,GO:0006281,biological_process,DNA repair,,30,337,1815,241754,1.547230123106794e-21,1.614500998024481e-21,47.87526102349576,5,15,1,1
S,55209,SETD5,GO:0000785,cellular_component,chromatin,,17,44,2017,241858,1.6198801309862338e-21,1.7098734715965798e-21,47.817867578316395,2,5,1,0
M,4292,MLH1,GO:0023052,biological_process,signaling,,6,331,44330,199269,1.6698199261989677e-21,1.7393957564572582e-21,47.80074916636334,1,6,0,0
C,10087,CERT1,GO:0006810,biological_process,transport,,13,26,1062,242835,1.6076087096206958e-21,1.7415761020890873e-21,47.7994964438447,3,34,0,0
R,1104,RCC1,GO:0007049,biological_process,cell cycle,,19,9,8746,235162,1.777202099243878e-21,1.777202099243878e-21,47.779246679587466,2,2,1,0
S,6774,STAT3,GO:0032259,biological_process,methylation,,28,4941,5452,233515,1.7864353118590942e-21,1.830544825732158e-21,47.749673311351806,2,1,0,0
S,10801,SEPTIN9,GO:0006306,biological_process,DNA methylation,,14,28,1377,242517,1.641651646686132e-21,1.8761733104984366e-21,47.72505272356307,4,4,0,0
X,331,XIAP,GO:0046960,biological_process,sensitization,,21,332,652,242931,1.914775897726209e-21,1.914775897726209e-21,47.704686361776325,5,1,0,0
S,9021,SOCS3,GO:0023052,biological_process,signaling,,94,102,44242,199498,1.9463910504116036e-21,1.9463910504116036e-21,47.68831003841952,1,6,0,0
E,1956,EGFR,GO:0016477,biological_process,cell migration,,99,8963,5897,228977,2.042519391445124e-21,2.1606816702890565e-21,47.58386319286955,3,34,0,0
M,79784,MYH14,GO:0016310,biological_process,phosphorylation,,46,81,17036,226773,2.2129999474588287e-21,2.2129999474588287e-21,47.559937915548105,5,8,0,0
P,5747,PTK2,GO:0007049,biological_process,cell cycle,,17,2491,8748,232680,2.154805968534641e-21,2.2672306277625357e-21,47.535727853942355,2,2,0,0
M,4221,MEN1,GO:0016571,biological_process,histone methylation,,17,917,109,242893,2.2134898029052805e-21,2.3097284899881186e-21,47.51715697205093,5,3,1,0
Y,7528,YY1,GO:0005488,molecular_function,binding,,72,174,20446,223244,2.2928369091132405e-21,2.3583465350879044e-21,47.4963262001123,1,52,0,0
J,3716,JAK1,GO:0016310,biological_process,phosphorylation,,53,114,17029,226740,2.4956760531880633e-21,2.495676053188063e-21,47.43972729717375,5,8,0,0
M,100126325,MIR935,GO:0016477,biological_process,cell migration,,15,4,5981,237936,2.508134144850323e-21,2.508134144850323e-21,47.43474784475222,3,34,0,0
T,7040,TGFB1,GO:0005694,cellular_component,chromosome,,10,6889,2657,234380,2.4319396197989826e-21,2.5340439549813828e-21,47.42447052504067,5,6,0,0
R,6091,ROBO1,GO:0007411,biological_process,axon guidance,,9,36,123,243768,2.6247748040634632e-21,2.6247748040634632e-21,47.38929184943966,4,19,0,0
C,1111,CHEK1,GO:0005488,molecular_function,binding,,7,783,20511,222635,2.312849241864287e-21,2.633089906122419e-21,47.386128927056006,1,52,0,0
V,7415,VCP,GO:0000910,biological_process,cytokinesis,,11,83,176,243666,2.6025198182422895e-21,2.655632467594173e-21,47.37760410900076,3,4,0,0
T,7040,TGFB1,GO:0016020,cellular_component,membrane,,76,6823,6588,230449,2.638882047594648e-21,2.7602099578288846e-21,47.33898020436207,2,16,0,0
N,4846,NOS3,GO:0001525,biological_process,angiogenesis,,27,50,7708,236151,3.0433286567434645e-21,3.0433286567434645e-21,47.24133508360436,3,5,0,0
R,5947,RBP1,GO:0019841,molecular_function,retinol binding,,7,35,21,243873,3.124445281112694e-21,3.124445281112694e-21,47.2150301954873,4,1,1,0
C,3491,CCN1,GO:0001525,biological_process,angiogenesis,,37,125,7698,236076,3.1004476726225108e-21,3.1447397822314037e-21,47.208555806294704,3,5,0,0
T,7249,TSC2,GO:0016310,biological_process,phosphorylation,,66,184,17016,226670,3.0194363932618858e-21,3.163219078655309e-21,47.20269674801757,5,8,0,0
S,6402,SELL,GO:0007613,biological_process,memory,,13,52,621,243250,3.1687601016362324e-21,3.168760101636232e-21,47.20094657662959,3,4,0,0
F,2335,FN1,GO:0001968,molecular_function,fibronectin binding,,9,992,1,242934,3.1712599721913073e-21,3.2307210966698943e-21,47.181581590813906,3,1,0,0
A,6790,AURKA,GO:0051225,biological_process,spindle assembly,,13,552,59,243312,3.010103624230192e-21,3.2490007372643342e-21,47.17593946926763,4,4,1,0
F,2171,FABP5,GO:0005504,molecular_function,fatty acid binding,,8,67,31,243830,3.3132995168461657e-21,3.3132995168461657e-21,47.15634242710992,3,4,1,1
U,23326,USP22,GO:0000124,cellular_component,SAGA complex,,6,91,0,243839,3.377042445197452e-21,3.377042445197452e-21,47.13728664264396,4,1,1,3
I,3458,IFNG,GO:0001816,biological_process,cytokine production,,21,894,248,242773,3.5329665055641004e-21,3.596055193163459e-21,47.0744494878952,2,54,1,0
A,27161,AGO2,GO:0016458,biological_process,gene silencing,,15,117,544,243260,3.5226185654551865e-21,3.629364582590192e-21,47.06522936603896,2,3,1,0
M,407040,MIR34A,GO:0032259,biological_process,methylation,,48,344,5432,238112,3.740222666629528e-21,3.740222666629528e-21,47.03514180668879,2,1,0,0
P,5420,PODXL,GO:0005488,molecular_function,binding,,67,152,20451,223266,3.753375289818202e-21,3.825555583853167e-21,47.01258324546375,1,52,0,0
S,57181,SLC39A10,GO:0007610,biological_process,behavior,,11,5,1584,242336,3.825964568947631e-21,3.825964568947631e-21,47.012476342498935,1,27,0,0
S,64078,SLC28A3,GO:0006810,biological_process,transport,,12,18,1063,242843,4.059070414910395e-21,4.059070414910395e-21,46.95333296732181,3,34,0,0
S,9123,SLC16A3,GO:0005886,cellular_component,plasma membrane,,18,79,1569,242270,4.1041373818065195e-21,4.1041373818065195e-21,46.942291370467714,3,3,0,1
A,545,ATR,GO:0040007,biological_process,growth,,10,357,46122,197447,4.001163991177879e-21,4.267908257256404e-21,46.903163115154676,1,10,0,0
M,4595,MUTYH,GO:0006281,biological_process,DNA repair,,17,53,1828,242038,4.358887471726969e-21,4.358887471726969e-21,46.88207009510976,5,15,1,1
A,6790,AURKA,GO:0030496,cellular_component,midbody,,12,553,40,243331,4.023361293490859e-21,4.412718838022232e-21,46.86979593682614,2,1,1,1
T,80312,TET1,GO:0080111,biological_process,DNA demethylation,,10,122,75,243729,4.591295876925927e-21,4.761343872367628e-21,46.7937569983505,3,2,1,1
I,3458,IFNG,GO:0006955,biological_process,immune response,,35,880,1090,241931,4.894735733926594e-21,5.0270258888975834e-21,46.7394584182081,2,9,0,0
C,1121,CHM,GO:0006914,biological_process,autophagy,,26,62,5997,237851,5.049918676956344e-21,5.049918676956344e-21,46.73491481329036,3,7,0,0
F,2168,FABP1,GO:0005504,molecular_function,fatty acid binding,,6,5,33,243892,5.148264683699e-21,5.148264683699e-21,46.71562724960283,3,4,1,1
L,3956,LGALS1,GO:0005488,molecular_function,binding,,81,223,20437,223195,5.50805566360492e-21,5.50805566360492e-21,46.648075266103746,1,52,0,0
D,1785,DNM2,GO:0006897,biological_process,endocytosis,,19,270,602,243045,5.298589249097709e-21,5.528962694710653e-21,46.64428673274564,3,8,1,2
P,5728,PTEN,GO:0042577,molecular_function,lipid phosphatase activity,,9,1361,0,242566,5.415397284574978e-21,5.541336756309281e-21,46.64205118946936,6,2,0,0
F,139341,FUNDC1,GO:0000423,biological_process,mitophagy,,7,1,228,243700,5.625273915262346e-21,5.625273915262346e-21,46.62701730992345,5,1,0,0
X,331,XIAP,GO:0008219,biological_process,cell death,,46,307,5586,237997,5.540135595036232e-21,5.6555550865994874e-21,46.62164868957424,2,4,0,0
P,2185,PTK2B,GO:0016310,biological_process,phosphorylation,,71,216,17011,226638,5.571775944414739e-21,5.669526399579909e-21,46.61918136603486,5,8,0,0
A,545,ATR,GO:0005657,cellular_component,replication fork,,12,355,67,243502,5.249394546011818e-21,5.726612232012893e-21,46.60916283050136,2,2,0,0
I,3569,IL6,GO:0007049,biological_process,cell cycle,,14,2294,8751,232877,5.6828778772991634e-21,5.8150378279340276e-21,46.59383966169178,2,2,0,0
P,728378,POTEF,GO:0010467,biological_process,gene expression,,76,579,7951,235330,5.455019054327152e-21,5.8541667900096255e-21,46.58713327337985,4,4,0,0
R,8438,RAD54L,GO:0006281,biological_process,DNA repair,,11,4,1834,242087,5.972706417003143e-21,5.972706417003143e-21,46.56708679201482,5,15,1,1
X,57510,XPO5,GO:0051168,biological_process,nuclear export,,10,26,326,243574,5.289568132000878e-21,6.0452207222867175e-21,46.555018956276,6,4,1,0
N,114548,NLRP3,GO:0070269,biological_process,pyroptosis,,8,51,45,243832,6.2687447814595055e-21,6.2687447814595055e-21,46.51871081261627,4,1,0,0
A,60,ACTB,GO:0010467,biological_process,gene expression,,24,33,8003,235876,6.580072623781751e-21,6.580072623781752e-21,46.47024117054974,4,4,0,0
H,3091,HIF1A,GO:0071456,biological_process,cellular response to hypoxia,,13,2348,10,241565,6.62051710859308e-21,6.694904941273901e-21,46.45294017229806,4,1,0,2
L,100499467,LINC00673,GO:0005488,molecular_function,binding,,33,25,20485,223393,6.7544758914947226e-21,6.7544758914947226e-21,46.44408157270464,1,52,0,0
D,29102,DROSHA,GO:0005634,cellular_component,nucleus,,17,24,3567,240328,7.245445464248936e-21,7.245445464248936e-21,46.37391389324384,5,11,0,1
L,56925,LXN,GO:0007049,biological_process,cell cycle,,143,1527,8622,233644,7.195743539471342e-21,7.36983410897468e-21,46.356891755885705,2,2,0,0
P,5663,PSEN1,GO:0009606,biological_process,tropism,,8,32,72,243824,7.11017847521694e-21,7.584190373564736e-21,46.32822108623772,3,5,0,0
A,476,ATP1A1,GO:0016887,molecular_function,ATPase,,9,6,547,243374,7.693605440017505e-21,7.693605440017505e-21,46.31389743137559,1,16,0,0
R,5899,RALB,GO:0005886,cellular_component,plasma membrane,,23,193,1564,242156,7.466616182175386e-21,7.724085705698676e-21,46.30994349234505,3,3,0,1
M,54471,MIEF1,GO:0031966,cellular_component,mitochondrial membrane,,12,47,504,243373,7.222610976302649e-21,7.738511760324266e-21,46.30807756278918,4,2,0,0
M,4485,MST1,GO:0016310,biological_process,phosphorylation,,75,242,17007,226612,7.754063217846433e-21,7.919043286311251e-21,46.285016551528116,5,8,0,0
C,1499,CTNNB1,GO:0098609,biological_process,cell-cell adhesion,,49,5860,338,237689,7.66354232889371e-21,8.203228408393266e-21,46.2497591677469,3,20,0,1
A,213,ALB,GO:0006810,biological_process,transport,,26,424,1049,242437,8.12742556546704e-21,8.34512446454205e-21,46.23260948100815,3,34,0,1
R,338382,RAB7B,GO:0005770,cellular_component,late endosome,,7,59,14,243856,8.854718971489047e-21,8.854718971489047e-21,46.17333641884745,8,1,1,1
M,5599,MAPK8,GO:0005488,molecular_function,binding,,39,1462,20479,221956,8.610569057715132e-21,8.876875317232094e-21,46.170837336484794,1,52,0,0
C,29126,CD274,GO:0040007,biological_process,growth,,94,987,46038,196817,8.434921280702374e-21,8.88358730627165e-21,46.170081501515696,1,10,0,0
C,1499,CTNNB1,GO:0060070,biological_process,canonical Wnt signaling pathway,,20,5889,25,238002,8.312825271155487e-21,8.940208310487977e-21,46.16372806301156,6,18,1,2
L,3916,LAMP1,GO:0016020,cellular_component,membrane,,33,114,6631,237158,8.718795064383676e-21,9.074664250685051e-21,46.148800570578146,2,16,0,1
M,197259,MLKL,GO:0008219,biological_process,cell death,,25,61,5607,238243,9.090678233395712e-21,9.090678233395712e-21,46.14703743433415,2,4,0,0
D,3301,DNAJA1,GO:0005515,molecular_function,protein binding,,9,50,105,243772,9.480024716322435e-21,9.480024716322435e-21,46.10510002940442,2,110,0,4
H,84525,HOPX,GO:0032259,biological_process,methylation,,20,28,5460,238428,9.486802944683632e-21,9.486802944683632e-21,46.104385283768416,2,1,0,0
E,23587,ELP5,GO:0006400,biological_process,tRNA modification,,6,32,6,243892,8.711621330247454e-21,9.503586905724496e-21,46.10261765650608,6,18,1,1
C,925,CD8A,GO:0007049,biological_process,cell cycle,,6,1786,8759,233385,8.86137154378914e-21,9.527640080916143e-21,46.100089896418304,2,2,0,0
R,56729,RETN,GO:0007595,biological_process,lactation,,7,68,12,243849,9.7794779602995e-21,9.7794779602995e-21,46.07400084854539,5,1,0,0
T,29110,TBK1,GO:0006914,biological_process,autophagy,,36,162,5987,237751,1.0592006977230173e-20,1.0592006977230173e-20,45.99418729495411,3,7,0,0
D,10671,DCTN6,GO:0007049,biological_process,cell cycle,,26,40,8739,235131,1.0866009128902214e-20,1.0866009128902216e-20,45.968647464611415,2,2,1,0
I,3458,IFNG,GO:0042110,biological_process,T cell activation,,23,892,352,242669,1.0949850709806331e-20,1.1348027099253834e-20,45.92524304791095,4,6,1,0
C,925,CD8A,GO:0030217,biological_process,T cell differentiation,,13,1779,16,242128,1.0578635501730937e-20,1.1460188460208515e-20,45.91540779667921,5,7,1,0
S,6595,SMARCA2,GO:0016514,cellular_component,SWI/SNF complex,,8,42,59,243827,1.1161485968228674e-20,1.1818043966359772e-20,45.88465943967072,4,1,0,1
C,857,CAV1,GO:0006897,biological_process,endocytosis,,21,397,600,242918,1.2113869051927007e-20,1.2113869051927007e-20,45.85993595402239,3,8,1,0
L,4052,LTBP1,GO:0042641,cellular_component,actomyosin,,7,17,53,243859,1.3066507838506404e-20,1.3066507838506404e-20,45.78423465003687,2,1,0,0
A,302,ANXA2,GO:0005634,cellular_component,nucleus,,44,464,3540,239888,1.450071989914757e-20,1.4675427367812e-20,45.668112465417074,5,11,0,1
M,4478,MSN,GO:0005856,cellular_component,cytoskeleton,,12,55,465,243404,1.480188537565564e-20,1.480188537565564e-20,45.65953238997134,5,9,0,1
I,10643,IGF2BP3,GO:0003723,molecular_function,RNA binding,,13,188,207,243528,1.4819549010368477e-20,1.5463877228210585e-20,45.615780150200486,4,32,1,2
T,7157,TP53,GO:0006412,biological_process,translation,,114,5102,1874,236846,1.53508580300354e-20,1.572989156164121e-20,45.59872412955764,5,4,0,0
C,1493,CTLA4,GO:0001775,biological_process,cell activation,,16,274,338,243308,1.5062820899336783e-20,1.606700895929257e-20,45.57751891619317,2,14,1,0
F,2495,FTH1,GO:0097707,biological_process,ferroptosis,,9,7,542,243378,1.6172017134757276e-20,1.6172017134757276e-20,45.57100454156464,4,1,0,0
B,578,BAK1,GO:0097345,biological_process,mitochondrial outer membrane permeabilization,,8,155,15,243758,1.6231677702584835e-20,1.6231677702584835e-20,45.56732220622965,7,1,1,0
T,29110,TBK1,GO:0016310,biological_process,phosphorylation,,57,141,17025,226713,1.6125191788486785e-20,1.6483529383786492e-20,45.551925289685435,5,8,0,0
K,22914,KLRK1,GO:0001775,biological_process,cell activation,,13,114,341,243468,1.6621986014926945e-20,1.699136348192532e-20,45.52158176838493,2,14,1,0
